"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",19.9166666666667,28.75,20.9099998474121,12.9277925491333,45.3332328796387,605.696716308594,34.4942512512207,5.97700023651123,28.5172500610352,13.0045413970947,27.6320419311523,27.6320419311523,13.0045413970947,20,4,0,60.5373649597168,12,0,0,12
"background",-7.08333333333334,12.75,27.3493022918701,15.0561456680298,58.5859375,256.931823730469,39.4469985961914,13.7477502822876,25.6992492675781,26.3446254730225,24.7297916412354,30.7817916870117,24.4940414428711,762,228,0,126.828048706055,558,0,64,2
"background",17.0833333333333,-29.25,19.2371253967285,15.2075414657593,63.9503021240234,323.127532958984,31.4177494049072,7.63749980926514,23.7802505493164,17.8259162902832,21.890209197998,22.9952087402344,15.0816669464111,65,8,2,34.1814460754395,23,8,13,22
"background",80.9166666666667,28.9166666666667,20.7863540649414,10.4994173049927,40.1495819091797,542.192260742188,33.5405006408691,7.3897500038147,26.1507511138916,25.6924591064453,14.0180835723877,26.2352905273438,13.3215417861938,1670,449,11,108.533111572266,1094,71,821,99
"background",10.75,26.75,23.5528545379639,15.0375833511353,41.9221611022949,792.065307617188,40.5174980163574,4.64725017547607,35.870246887207,15.1802082061768,32.4694175720215,32.4694175720215,13.2085418701172,15,3,0,38.4900169372559,7,1,1,5
"background",20.25,45.25,11.3352708816528,9.79666614532471,32.2478866577148,786.960876464844,27.3854999542236,-2.99374985694885,30.3792495727539,19.2599582672119,2.98687505722046,20.7633323669434,1.38579165935516,594,84,33,27.5874290466309,205,106,199,116
"background",28.75,-4.25,16.9066982269287,9.72135448455811,74.5259704589844,51.4278297424316,23.1247501373291,10.0804996490479,13.0442504882812,17.0817909240723,16.2368335723877,17.3667507171631,16.2368335723877,1613,232,12,62.6957054138184,622,53,416,53
"background",48.0833333333333,53.0833333333333,5.3255729675293,9.27185440063477,21.6452579498291,1257.13635253906,26.9162502288818,-15.9192495346069,42.8354988098145,20.1782913208008,-4.09712505340576,20.1782913208008,-10.255916595459,492,60,25,24.5554161071777,163,87,163,103
"background",81.4166666666667,48.25,1.91347920894623,12.9567499160767,27.5879497528076,1306.43566894531,26.1870002746582,-20.7782497406006,46.9652481079102,15.4869165420532,-12.9462080001831,17.4478340148926,-14.2183752059937,351,42,19,27.4101219177246,120,62,103,71
"background",30.75,-23.4166666666667,21.9534893035889,13.3656873703003,58.6028022766113,336.932098388672,31.6502494812012,8.84299945831299,22.8072509765625,25.2582092285156,17.3990421295166,25.6679573059082,17.3990421295166,568,127,4,87.7846832275391,313,17,302,17
"background",49.5833333333333,-14.4166666666667,21.6126766204834,10.1093120574951,67.8363571166992,208.357833862305,28.744499206543,13.8420000076294,14.9024991989136,23.7657928466797,19.7367916107178,23.7657928466797,18.8250007629395,1930,303,49,61.1549415588379,884,195,884,210
"background",12.75,53.4166666666667,8.438551902771,6.84418725967407,27.7134685516357,676.429931640625,21.9522495269775,-2.74399995803833,24.6962490081787,16.8123321533203,3.54349994659424,16.8123321533203,0.301250010728836,564,60,35,17.855339050293,175,109,175,125
"background",-5.41666666666667,19.25,28.494176864624,14.7143955230713,46.1020660400391,621.659423828125,42.9837493896484,11.0667505264282,31.9169998168945,33.8460426330566,22.029541015625,34.7872505187988,19.8524589538574,45,18,0,124.427673339844,38,1,9,1
"background",6.75,6.25,26.9363327026367,8.72329235076904,70.8749847412109,117.819366455078,33.7859992980957,21.4780006408691,12.3079986572266,25.4513759613037,27.4109592437744,28.4889163970947,25.4513759613037,1710,299,8,73.5294494628906,755,47,226,755
"background",-6.25,33.4166666666667,16.3877182006836,11.3034791946411,43.1925086975098,532.736999511719,30.6040000915527,4.43400001525879,26.1700000762939,11.221583366394,22.9309177398682,23.4417915344238,10.3608331680298,487,75,2,67.7662963867188,204,15,15,201
"background",16.5833333333333,29.4166666666667,18.5788955688477,12.3642082214355,44.7877159118652,575.680236816406,31.9634990692139,4.35725021362305,27.6062488555908,11.0233745574951,24.9269161224365,24.9269161224365,11.0233745574951,48,7,0,53.2575225830078,20,1,1,20
"background",14.0833333333333,27.0833333333333,22.0747699737549,14.3274583816528,42.7816200256348,726.932434082031,37.9645004272461,4.47475004196167,33.4897499084473,14.255916595459,30.2316665649414,30.2316665649414,12.5112085342407,16,5,0,61.5206184387207,9,0,0,7
"background",34.25,24.5833333333333,24.5345001220703,15.3159170150757,51.8309516906738,562.181640625,38.7610015869141,9.21125030517578,29.5497512817383,21.9404163360596,18.0210838317871,30.7812919616699,17.1335010528564,8,2,0,39.0803375244141,4,1,1,1
"background",26.5833333333333,7.75,26.12109375,12.7252702713013,65.4684677124023,146.71076965332,36.1077499389648,16.6704998016357,19.4372501373291,24.8096675872803,25.9764175415039,28.1939163208008,24.8096675872803,1181,236,0,91.7857818603516,655,5,210,655
"background",25.75,-16.9166666666667,21.7062282562256,14.8932914733887,55.7686309814453,315.285552978516,34.0634994506836,7.35799980163574,26.7054996490479,23.1602077484131,17.533374786377,25.0222091674805,17.3401660919189,758,184,0,116.89697265625,526,0,120,4
"background",16.75,7.58333333333334,26.3497924804688,12.2759170532227,61.6616859436035,149.003021240234,36.1902503967285,16.2817497253418,19.9085006713867,25.121374130249,25.7137508392334,28.5188751220703,25.121374130249,1194,287,0,104.713394165039,751,1,172,751
"background",81.5833333333333,57.4166666666667,-0.254510492086411,10.567437171936,22.3287963867188,1327.76428222656,24.3412494659424,-22.9852504730225,47.3264999389648,15.9285831451416,-14.5032920837402,15.9285831451416,-17.030834197998,482,71,15,46.8841743469238,199,55,199,68
"background",76.75,25.9166666666667,26.1604061126709,14.0563125610352,41.0325393676758,642.387756347656,42.5395011901855,8.28299999237061,34.2565002441406,29.2262077331543,25.1700000762939,33.4420852661133,17.5762500762939,744,291,1,161.411697387695,648,9,57,18
"background",29.9166666666667,-6.75,24.9018955230713,9.19833374023438,71.0008163452148,108.177253723145,30.369499206543,17.414249420166,12.955249786377,25.4477920532227,23.2368335723877,25.6770000457764,23.2368335723877,917,193,0,93.9031677246094,474,2,348,2
"background",31.4166666666667,22.25,26.1600513458252,15.1855621337891,47.7165794372559,654.006469726562,40.8637504577637,9.03925037384033,31.8245010375977,32.9185829162598,18.7528743743896,32.9185829162598,17.2595825195312,1,1,0,26.646936416626,1,0,1,0
"background",70.5833333333333,24.5833333333333,27.4607810974121,16.1845626831055,48.5334243774414,511.634063720703,42.0825004577637,8.73525047302246,33.3472518920898,30.0662078857422,21.0158748626709,32.8440437316895,20.2199592590332,310,126,1,158.834518432617,272,5,21,6
"background",14.5833333333333,-21.9166666666667,20.587760925293,13.7043952941895,69.4420852661133,215.170333862305,29.8924999237061,10.1575002670288,19.7350006103516,23.2435417175293,18.1542091369629,23.2435417175293,17.8387908935547,42,16,0,114.297737121582,34,0,34,1
"background",48.25,23.9166666666667,26.6453227996826,12.201021194458,41.8473739624023,651.101501464844,41.179500579834,12.0235004425049,29.1560001373291,22.4502487182617,34.0810012817383,34.0810012817383,18.2384586334229,89,30,0,110.931266784668,60,1,1,26
"background",15.4166666666667,-7.25,21.2580528259277,11.1162710189819,71.7028503417969,84.4287338256836,27.9004993438721,12.3972501754761,15.503249168396,21.6201667785645,19.9959583282471,21.9756660461426,19.9959583282471,1480,270,1,76.794303894043,615,9,591,9
"background",4.58333333333333,21.25,25.5360832214355,14.6617498397827,45.543285369873,642.323913574219,39.9640007019043,7.77099990844727,32.193000793457,31.4474582672119,21.8955821990967,32.4040832519531,16.8870410919189,30,14,0,130.930740356445,25,0,17,0
"background",77.5833333333333,28.9166666666667,24.4546661376953,13.2266244888306,40.0900955200195,681.222412109375,39.84375,6.85150003433228,32.9922485351562,29.3239593505859,27.3894996643066,31.8466243743896,15.2287502288818,877,277,5,136.585388183594,702,30,306,50
"background",-12.75,25.25,22.4171867370605,12.2458333969116,48.9666862487793,443.543426513672,35.7552490234375,10.7467498779297,25.0084991455078,24.1321258544922,22.6735420227051,28.3282928466797,17.0419998168945,27,8,0,69.5795440673828,13,1,11,9
"background",75.5833333333333,38.0833333333333,-3.33025002479553,13.0943746566772,34.3130531311035,925.427795410156,16.160249710083,-22.0012493133545,38.1614990234375,7.50750017166138,-13.1901245117188,7.50750017166138,-15.0182085037231,85,18,1,72.6080932617188,43,4,43,5
"background",72.4166666666667,43.25,10.0759162902832,13.2633752822876,28.8899459838867,1164.98754882812,33.9210014343262,-11.9890003204346,45.9100036621094,11.0202083587646,22.255708694458,24.3024158477783,-4.81116676330566,254,38,6,43.9845237731934,99,25,41,60
"background",62.5833333333333,31.5833333333333,21.5578861236572,16.9115200042725,38.809253692627,1020.80743408203,44.0514984130859,0.475500017404556,43.576000213623,11.2447080612183,33.992374420166,33.992374420166,8.79895877838135,59,17,0,103.551826477051,43,0,0,36
"background",27.9166666666667,13.9166666666667,26.6962909698486,15.7704172134399,58.6293601989746,330.475494384766,39.033748626709,12.1352500915527,26.8984985351562,27.9302921295166,23.4452095031738,30.2724990844727,21.9309177398682,220,88,0,156.442031860352,192,0,24,0
"background",3.58333333333333,33.75,18.5371570587158,13.4398126602173,36.6160049438477,840.371704101562,38.5169982910156,1.81225001811981,36.7047500610352,18.9482917785645,29.3275833129883,29.3275833129883,8.67133331298828,146,17,5,25.2588520050049,46,23,23,36
"background",48.9166666666667,38.4166666666667,14.8652296066284,6.44416666030884,24.1207752227783,744.363220214844,29.0642509460449,2.34800004959106,26.716251373291,16.8153743743896,21.5245418548584,23.9947090148926,5.95591640472412,917,172,14,58.9971961975098,416,82,84,231
"background",-4.75,19.75,28.4567909240723,14.494833946228,44.3114624023438,664.293029785156,43.3985023498535,10.6872501373291,32.7112503051758,34.4059982299805,29.8582916259766,35.3385009765625,19.3083744049072,37,14,0,114.13321685791,30,0,21,2
"background",3.41666666666666,12.0833333333333,28.8969898223877,13.2971038818359,57.4873199462891,256.912139892578,40.346248626709,17.2157497406006,23.1304988861084,27.0622901916504,26.8038330078125,32.595085144043,26.734167098999,725,202,0,122.632598876953,513,0,80,1
"background",19.5833333333333,20.25,24.8446865081787,15.7313327789307,49.9264717102051,601.515258789062,39.3105010986328,7.80149984359741,31.5090007781982,30.9931259155273,18.4429988861084,30.9931259155273,16.6677913665771,9,4,0,69.4532012939453,7,0,7,0
"background",7.25,35.75,15.9649791717529,13.2511253356934,38.2709465026855,761.080200195312,35.6910018920898,1.06649994850159,34.6245002746582,8.04920864105225,25.7647914886475,25.7647914886475,7.02912521362305,399,49,13,36.2139053344727,133,45,45,118
"background",-13.75,12.0833333333333,27.1244373321533,12.5084581375122,54.9973449707031,228.958023071289,38.5692481994629,15.8254995346069,22.7437477111816,25.9729995727539,26.9095840454102,30.4150829315186,24.8486671447754,1560,438,0,123.421852111816,1112,0,60,23
"background",45.75,10.5833333333333,27.8737087249756,9.95466613769531,49.4205894470215,390.491027832031,38.3385009765625,18.1957492828369,20.1427516937256,27.2886257171631,32.8786659240723,32.8786659240723,23.5012912750244,72,15,2,59.3721008300781,33,10,10,10
"background",66.9166666666667,24.75,26.1258335113525,10.5361108779907,45.0004768371582,449.099060058594,35.406665802002,11.9933338165283,23.4133319854736,30.1988887786865,27.0244445800781,30.7044448852539,19.6344451904297,122,53,0,129.201110839844,79,6,63,27
"background",24.9166666666667,8.91666666666667,25.2666778564453,14.0720205307007,62.6258125305176,180.318466186523,36.3852500915527,13.9152498245239,22.4700012207031,24.1219997406006,24.2487506866455,27.9759178161621,23.5942077636719,963,222,0,107.689430236816,606,1,124,3
"background",78.4166666666667,39.5833333333333,12.3621664047241,14.8865833282471,32.4014053344727,1160.68713378906,33.5815010070801,-12.3627500534058,45.9442520141602,23.9775009155273,-1.76174998283386,25.1799583435059,-3.20054173469543,47,8,0,61.6047706604004,23,2,23,4
"background",34.75,-9.08333333333333,17.4464893341064,11.3308544158936,64.7717971801758,180.119735717773,25.8279991149902,8.33450031280518,17.4934997558594,18.6047496795654,14.8687505722046,19.2679576873779,14.8687505722046,1132,245,1,105.219146728516,656,4,503,4
"background",69.0833333333333,59.9166666666667,-0.384364753961563,9.55097961425781,20.3318309783936,1343.21789550781,23.9002494812012,-23.0752506256104,46.9755020141602,16.1702079772949,-14.540958404541,16.1702079772949,-17.3662509918213,517,75,19,44.9798622131348,212,67,212,78
"background",12.9166666666667,49.0833333333333,6.70251035690308,8.54814529418945,32.1078224182129,689.207458496094,21.1595001220703,-5.46374988555908,26.6232490539551,15.2512912750244,2.14370846748352,15.2512912750244,-1.63870823383331,967,115,58,20.7255840301514,311,189,311,228
"background",51.25,47.25,8.92959403991699,10.8805208206177,23.9200668334961,1288.02612304688,32.8120002746582,-12.6750001907349,45.4869995117188,17.7080841064453,-5.60866689682007,24.5170001983643,-7.04174995422363,157,17,9,17.7729835510254,47,32,44,34
"background",-0.916666666666668,30.0833333333333,22.7973957061768,15.0732917785645,37.3922691345215,910.36767578125,43.3684997558594,3.05725002288818,40.3112487792969,16.8915824890137,31.6079998016357,34.1887092590332,11.7606248855591,38,6,1,38.0621490478516,15,4,4,10
"background",16.9166666666667,11.0833333333333,28.4899272918701,14.2826042175293,57.7804489135742,252.534133911133,40.257999420166,15.5392503738403,24.71875,27.1408748626709,26.1340007781982,32.0652503967285,26.0481662750244,740,237,0,128.230102539062,544,0,70,2
"background",38.9166666666667,-2.91666666666666,25.3625736236572,10.183521270752,69.5132675170898,145.122741699219,32.9845008850098,18.3347492218018,14.649751663208,25.8445835113525,23.4497489929199,26.9660415649414,23.4497489929199,897,154,24,66.9884948730469,362,82,284,82
"background",10.0833333333333,14.5833333333333,27.1501140594482,14.0706872940063,54.5375442504883,366.413879394531,39.4645004272461,13.6645002365112,25.7999992370605,27.8600006103516,24.132791519165,31.4697914123535,22.042875289917,194,77,0,159.546951293945,170,0,23,0
"background",12.25,-16.25,23.995677947998,11.5776882171631,66.2756195068359,231.344436645508,32.1512489318848,14.6822500228882,17.4689979553223,26.0529174804688,22.4156246185303,26.1762084960938,20.7131671905518,90,31,0,119.504058837891,67,0,60,0
"background",11.0833333333333,47.75,7.68735408782959,8.93195819854736,33.7016868591309,671.495422363281,21.8374996185303,-4.66550016403198,26.5030002593994,15.9422082901001,-0.493583351373672,15.9422082901001,-0.493583351373672,1192,161,59,37.630558013916,468,189,468,189
"background",30.4166666666667,10.5833333333333,27.7139263153076,14.0619373321533,65.6095809936523,175.819717407227,39.010498046875,17.5777492523193,21.4327487945557,26.1560001373291,26.7096252441406,30.3675422668457,26.1560001373291,735,165,0,107.843101501465,458,0,68,458
"background",42.25,26.5833333333333,23.0199584960938,15.8977079391479,42.3506889343262,825.989807128906,41.5567512512207,4.01849985122681,37.5382499694824,17.9555835723877,32.3920402526855,32.3920402526855,12.456000328064,167,34,0,87.9422607421875,74,0,0,50
"background",28.9166666666667,-31.9166666666667,18.0958862304688,10.3405208587646,58.8223114013672,244.701583862305,25.7617492675781,8.18249988555908,17.5792503356934,21.0578327178955,15.4641246795654,21.0578327178955,14.9724168777466,918,119,24,47.193489074707,338,92,338,92
"background",-8.08333333333334,24.5833333333333,26.1542701721191,15.260666847229,42.0992622375488,727.003784179688,44.7197494506836,8.47049999237061,36.2492485046387,31.8395004272461,25.5362911224365,34.9627494812012,17.0004177093506,15,6,0,78.4244384765625,11,0,4,2
"background",87.75,34.4166666666667,-5.6588020324707,13.9743537902832,36.3458786010742,922.309753417969,12.8730001449585,-25.5752506256104,38.4482498168945,4.88454151153564,-15.8726253509521,5.57691669464111,-17.0089588165283,182,52,1,114.538063049316,126,3,125,3
"background",38.4166666666667,32.75,18.2386569976807,14.2484788894653,40.6295547485352,793.481567382812,36.5099983215332,1.44075000286102,35.0692481994629,9.7611665725708,27.4397506713867,27.4397506713867,8.18120861053467,91,14,0,70.6855316162109,41,0,0,39
"background",22.0833333333333,32.4166666666667,17.2645206451416,10.5454998016357,44.9117317199707,507.902923583984,29.2557506561279,5.77524995803833,23.4805011749268,10.9332084655762,23.1462497711182,23.1462497711182,10.9332084655762,216,59,0,105.406600952148,144,0,0,144
"background",64.25,40.25,14.7901668548584,13.3631248474121,31.4811668395996,1111.27844238281,38.0164985656738,-4.43149995803833,42.447998046875,8.33658313751221,26.6657085418701,28.7094573974609,1.06358337402344,129,24,1,72.6809616088867,62,3,4,53
"background",54.25,53.4166666666667,3.41443753242493,9.6944580078125,22.1747264862061,1282.67712402344,25.8509998321533,-17.8675003051758,43.7184982299805,18.5665416717529,-11.1767911911011,18.5665416717529,-12.5588331222534,436,57,21,30.0307121276855,155,72,155,83
"background",35.0833333333333,-18.75,24.5057926177979,11.9283332824707,63.6254081726074,255.186935424805,33.1462516784668,14.3984994888306,18.7477531433105,26.695291519165,21.8523750305176,26.9319171905518,20.8814163208008,1107,214,15,84.8783111572266,601,59,600,78
"background",34.75,22.0833333333333,25.4252510070801,14.6675834655762,52.4610481262207,522.593017578125,39.148998260498,11.1899995803833,27.9589996337891,26.7092094421387,19.3292083740234,31.1706256866455,18.5707092285156,16,4,0,61.5206184387207,9,0,5,0
"background",-4.25,22.0833333333333,28.9940414428711,15.5746669769287,44.2138710021973,744.188171386719,45.4109992980957,10.1852502822876,35.2257499694824,36.5310401916504,21.4207496643066,37.3021659851074,19.021541595459,14,6,0,96.0768890380859,12,0,7,0
"background",31.9166666666667,-4.58333333333333,23.15452003479,11.5192499160767,69.0364532470703,102.59992980957,31.2849998474121,14.5992498397827,16.6857490539551,22.9632911682129,22.1789169311523,24.6457920074463,22.0590419769287,968,168,0,89.4347610473633,471,4,150,40
"background",21.4166666666667,-21.4166666666667,21.8328437805176,16.9071464538574,58.6809120178223,421.480529785156,33.8860015869141,5.07399988174438,28.8120021820068,25.6285400390625,16.0441246032715,25.8576240539551,16.0441246032715,374,92,0,100.149375915527,227,1,193,1
"background",21.4166666666667,-29.25,19.2698535919189,17.1865425109863,51.6915664672852,586.112182617188,35.298999786377,2.05075001716614,33.2482490539551,25.5252494812012,11.7641248703003,26.1779155731201,11.7641248703003,202,38,4,71.1241149902344,106,15,89,15
"background",88.0833333333333,43.5833333333333,5.15437507629395,12.5912923812866,28.2132511138916,1197.06787109375,27.113000869751,-17.5160007476807,44.6290016174316,17.4007511138916,-7.78845834732056,19.2795009613037,-9.96325016021729,194,32,4,62.3369445800781,88,14,86,14
"background",27.4166666666667,-8.91666666666666,20.9150009155273,11.50475025177,63.2276763916016,122.043518066406,29.4577503204346,11.2620000839233,18.1957511901855,21.1018753051758,19.455415725708,22.214542388916,19.2124156951904,1136,214,0,87.6954498291016,545,3,290,15
"background",43.5833333333333,26.5833333333333,24.3447914123535,15.6489162445068,41.5112648010254,850.407531738281,43.2244987487793,5.52650022506714,37.697998046875,19.1252498626709,34.0115013122559,34.0115013122559,13.4108333587646,181,50,0,102.627777099609,96,0,0,59
"background",-4.41666666666667,16.9166666666667,28.6850833892822,15.5368337631226,53.8379821777344,441.130859375,41.7752494812012,12.9167499542236,28.8584995269775,31.0877513885498,24.2202091217041,33.2286682128906,22.355375289917,150,59,0,145.103393554688,128,0,55,0
"background",65.9166666666667,38.0833333333333,16.7477493286133,14.189416885376,35.4086990356445,992.797790527344,39.3440017700195,-0.729250013828278,40.0732536315918,6.44512510299683,27.1955833435059,29.2915840148926,4.67420816421509,213,50,0,87.963264465332,115,2,3,91
"background",27.0833333333333,46.75,8.88530158996582,9.71443748474121,30.3135681152344,852.333312988281,25.7439994812012,-6.30250024795532,32.046501159668,17.6276245117188,-0.442958384752274,19.1459159851074,-1.72245836257935,545,87,22,47.2135429382324,228,74,221,75
"background",21.4166666666667,27.75,22.8280620574951,14.0007085800171,45.2295951843262,664.162536621094,37.7102508544922,6.75549983978271,30.9547500610352,15.5591669082642,30.2919158935547,30.2919158935547,14.1605834960938,7,1,0,32.5218086242676,3,0,0,2
"background",67.25,57.5833333333333,1.00319790840149,10.0044794082642,22.0836029052734,1313.78527832031,23.7705001831055,-21.5322494506836,45.3027496337891,16.5877494812012,-6.47308349609375,16.5877494812012,-15.781042098999,491,82,17,48.1289558410645,209,60,209,75
"background",21.0833333333333,-28.9166666666667,19.9528541564941,17.2592906951904,52.3703117370605,578.0908203125,35.8897514343262,2.93350005149841,32.9562530517578,26.0790004730225,12.530083656311,26.7068328857422,12.530083656311,196,37,3,74.3855972290039,105,11,89,11
"background",8.58333333333333,33.0833333333333,22.3250942230225,14.9416456222534,39.4545783996582,836.499206542969,41.5872497558594,3.71674990653992,37.8704986572266,13.7064170837402,32.6023750305176,32.6023750305176,12.0340423583984,78,15,0,60.0336608886719,33,2,2,28
"background",84.4166666666667,57.9166666666667,-0.505104124546051,9.08116626739502,19.2217388153076,1375.9609375,23.9947490692139,-23.2495002746582,47.2442474365234,16.4592914581299,-8.80704212188721,16.4592914581299,-17.910249710083,503,68,17,42.1349868774414,197,61,197,76
"background",30.25,0.583333333333336,19.5417594909668,11.5536041259766,86.1373596191406,40.3308258056641,26.5590000152588,13.1459999084473,13.4130001068115,19.3363742828369,19.6854991912842,20.1079998016357,19.1393737792969,1463,214,52,45.1113243103027,566,209,386,247
"background",15.5833333333333,-16.9166666666667,23.0881042480469,16.0259590148926,58.4574317932129,317.892913818359,35.2210006713867,7.80625009536743,27.4147510528564,24.7818336486816,18.5023746490479,26.1458759307861,18.5023746490479,614,142,0,108.788215637207,403,1,163,1
"background",34.75,44.9166666666667,9.61571884155273,7.64439582824707,27.4827499389648,749.756652832031,24.5657501220703,-3.24950003623962,27.8152503967285,2.54533338546753,3.84379172325134,19.0764999389648,0.865833282470703,594,70,42,16.3618431091309,175,133,152,171
"background",42.9166666666667,52.0833333333333,5.21425008773804,9.24250030517578,23.4689922332764,1150.80505371094,25.5795001983643,-13.8022499084473,39.3817520141602,18.8665409088135,-2.26020836830139,18.8665409088135,-8.85187530517578,525,64,28,24.0889854431152,166,91,166,119
"background",10.25,50.75,7.96303129196167,7.98606252670288,31.4241790771484,659.08837890625,22.1132507324219,-3.30049991607666,25.4137496948242,14.6957082748413,3.53616666793823,16.1664161682129,-0.00308334827423096,757,79,49,13.9327783584595,211,161,207,191
"background",26.4166666666667,-20.4166666666667,23.2607078552246,15.8573331832886,57.4031524658203,365.083679199219,35.6754989624023,8.05099964141846,27.6245002746582,25.8376655578613,18.2760829925537,26.8889579772949,18.1746673583984,396,92,0,101.118316650391,247,2,149,5
"background",15.75,46.4166666666667,9.71431255340576,9.99420833587646,33.5412712097168,751.394592285156,25.5697498321533,-4.22699975967407,29.7967491149902,18.8390007019043,1.97570824623108,18.8390007019043,0.300624996423721,1057,122,48,27.044864654541,349,171,349,172
"background",23.9166666666667,-1.91666666666666,24.2141036987305,9.74258327484131,86.0785293579102,48.9879264831543,29.8570003509521,18.5387496948242,11.3182506561279,24.0820007324219,23.9886665344238,24.8147506713867,23.6348323822021,1720,230,61,34.0951995849609,565,236,473,328
"background",27.9166666666667,18.9166666666667,25.1036987304688,16.7543964385986,52.1513252258301,573.985290527344,39.4970016479492,7.37050008773804,32.1265029907227,30.2940826416016,18.8145408630371,30.8933753967285,17.168083190918,21,14,0,150.431381225586,21,0,19,0
"background",34.9166666666667,56.0833333333333,4.33013534545898,8.02493762969971,23.910249710083,947.85107421875,21.97825050354,-11.5845003128052,33.5627517700195,15.8970832824707,-6.11587524414062,15.8970832824707,-7.39858341217041,636,87,29,36.4344940185547,237,92,237,106
"background",79.9166666666667,37.0833333333333,12.3714685440063,12.7539377212524,30.5076160430908,1095.28051757812,32.0335006713867,-9.77225017547607,41.8057518005371,23.2496662139893,12.1765003204346,24.4604167938232,-2.33566665649414,39,8,0,60.3022689819336,21,3,19,6
"background",17.0833333333333,-22.5833333333333,19.0059070587158,15.1595211029053,58.8302307128906,364.285919189453,30.9572505950928,5.18900012969971,25.7682495117188,21.9258327484131,14.10462474823,22.8619174957275,14.10462474823,355,88,0,111.175666809082,247,2,140,2
"background",24.25,-27.25,17.4969997406006,17.0128746032715,54.573486328125,523.617431640625,31.2167491912842,0.0425000004470348,31.1742496490479,22.4664573669434,10.4585418701172,23.1394157409668,10.4585418701172,481,92,2,81.1846618652344,258,13,237,13
"background",26.4166666666667,-18.5833333333333,22.1947917938232,15.3040838241577,55.0269012451172,355.554534912109,34.8122520446777,7.0002498626709,27.8120021820068,24.2799167633057,17.2688751220703,25.7394180297852,17.2688751220703,608,146,0,114.989524841309,421,1,231,1
"background",6.75,24.4166666666667,22.6854267120361,15.3107290267944,43.7074775695801,744.279724121094,38.7002487182617,3.67024993896484,35.0299987792969,23.2648754119873,14.0994997024536,31.083833694458,12.9665832519531,30,4,1,28.5714282989502,10,5,7,6
"background",14.0833333333333,4.08333333333334,23.7514781951904,9.82829189300537,75.9044036865234,72.3089370727539,30.3372497558594,17.3889999389648,12.9482498168945,23.3437919616699,23.5380821228027,24.7196674346924,23.0875835418701,1541,260,21,59.0572738647461,645,87,440,504
"background",34.5833333333333,-6.25,21.66628074646,11.6516046524048,68.0067977905273,143.393783569336,29.7912502288818,12.6582498550415,17.132999420166,22.6064987182617,19.6478328704834,23.2229156494141,19.6478328704834,605,136,0,110.979774475098,373,1,159,1
"background",84.25,28.9166666666667,-5.08812475204468,11.8150415420532,42.4715042114258,618.694519042969,7.72825002670288,-20.0904998779297,27.8187503814697,-12.6698331832886,-1.83391654491425,2.33333349227905,-12.6698331832886,349,49,2,58.1386375427246,129,19,98,129
"background",-6.08333333333334,7.58333333333334,26.1369171142578,10.8438749313354,68.4879913330078,114.689407348633,34.7140007019043,18.8807506561279,15.8332500457764,25.0957908630371,26.0347499847412,27.6713333129883,24.7280826568604,1115,194,11,61.602237701416,457,56,238,455
"background",21.75,26.5833333333333,23.136905670166,13.9356880187988,44.3977851867676,685.1552734375,38.2480010986328,6.85975027084351,31.3882503509521,19.3374576568604,15.6798753738403,30.7209587097168,14.1075000762939,2,1,0,33.3642387390137,1,0,0,0
"background",73.0833333333333,28.75,26.52512550354,15.8318748474121,42.6919288635254,780.285217285156,42.6777496337891,5.59375,37.0839996337891,32.8356246948242,21.5102081298828,34.7932510375977,15.8384580612183,217,73,2,119.022529602051,154,8,102,17
"background",-7.75,31.4166666666667,17.0209274291992,12.3947296142578,41.3291969299316,604.188781738281,33.0900001525879,3.09975004196167,29.9902496337891,13.0914583206177,24.5487499237061,24.7600421905518,9.79229164123535,382,56,2,60.5225105285645,155,15,17,131
"background",10.75,30.0833333333333,19.6682910919189,13.9564590454102,43.5462303161621,693.248107910156,35.7367515563965,3.68700003623962,32.0497512817383,12.2293748855591,27.7070846557617,27.7070846557617,10.6927499771118,34,6,0,61.7664031982422,16,0,0,16
"background",23.5833333333333,-2.75,24.097677230835,10.0793123245239,88.0001220703125,43.1169548034668,29.7927494049072,18.3390007019043,11.4537487030029,24.1005001068115,23.8871669769287,24.6156253814697,23.539083480835,1655,216,42,40.9570503234863,578,178,444,183
"background",39.25,-7.08333333333333,25.6517601013184,8.61764621734619,67.0412216186523,151.401077270508,31.6177501678467,18.763500213623,12.8542499542236,26.2942924499512,23.7886657714844,27.4385414123535,23.7743759155273,1215,289,27,75.5967559814453,625,100,297,121
"background",88.4166666666667,46.0833333333333,5.07183361053467,12.9979162216187,24.3731880187988,1500.59118652344,30.6997509002686,-22.628999710083,53.3287506103516,20.3327922821045,-11.7182912826538,22.2024993896484,-14.6003751754761,159,23,5,37.388671875,57,18,55,21
"background",43.25,23.0833333333333,26.7709693908691,15.1296043395996,44.0608177185059,699.43017578125,43.2605018615723,8.92249965667725,34.3380012512207,27.040958404541,34.5642929077148,34.5642929077148,17.6927490234375,132,36,1,84.7605056762695,74,6,6,31
